"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Average Annual Dollars per Person Spent on Medical Care","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Jackson","CO","08057","=""08057""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jefferson","CO","08059","=""08059""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kiowa","CO","08061","=""08061""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kit Carson","CO","08063","=""08063""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lake","CO","08065","=""08065""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","La Plata","CO","08067","=""08067""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Larimer","CO","08069","=""08069""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Las Animas","CO","08071","=""08071""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lincoln","CO","08073","=""08073""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Logan","CO","08075","=""08075""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Mesa","CO","08077","=""08077""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Mineral","CO","08079","=""08079""","1330","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Moffat","CO","08081","=""08081""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Montezuma","CO","08083","=""08083""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Montrose","CO","08085","=""08085""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Morgan","CO","08087","=""08087""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Otero","CO","08089","=""08089""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Ouray","CO","08091","=""08091""","1280","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Park","CO","08093","=""08093""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Phillips","CO","08095","=""08095""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Pitkin","CO","08097","=""08097""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Prowers","CO","08099","=""08099""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Pueblo","CO","08101","=""08101""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Rio Blanco","CO","08103","=""08103""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Rio Grande","CO","08105","=""08105""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Routt","CO","08107","=""08107""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Saguache","CO","08109","=""08109""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","San Juan","CO","08111","=""08111""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","San Miguel","CO","08113","=""08113""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sedgwick","CO","08115","=""08115""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Summit","CO","08117","=""08117""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Teller","CO","08119","=""08119""","1200","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Washington","CO","08121","=""08121""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Weld","CO","08123","=""08123""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Yuma","CO","08125","=""08125""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Capitol","CT","09110","=""09110""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Greater Bridgeport","CT","09120","=""09120""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lower Connecticut River Valley","CT","09130","=""09130""","1190","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Naugatuck Valley","CT","09140","=""09140""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Northeastern Connecticut","CT","09150","=""09150""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Northwest Hills","CT","09160","=""09160""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","South Central Connecticut","CT","09170","=""09170""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Southeastern Connecticut","CT","09180","=""09180""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Western Connecticut","CT","09190","=""09190""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kent","DE","10001","=""10001""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","New Castle","DE","10003","=""10003""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sussex","DE","10005","=""10005""","1340","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","District of Columbia","DC","11001","=""11001""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Alachua","FL","12001","=""12001""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Baker","FL","12003","=""12003""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bay","FL","12005","=""12005""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bradford","FL","12007","=""12007""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Brevard","FL","12009","=""12009""","1230","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Broward","FL","12011","=""12011""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Calhoun","FL","12013","=""12013""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Charlotte","FL","12015","=""12015""","1530","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Citrus","FL","12017","=""12017""","1390","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Clay","FL","12019","=""12019""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Collier","FL","12021","=""12021""","1380","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Columbia","FL","12023","=""12023""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","DeSoto","FL","12027","=""12027""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dixie","FL","12029","=""12029""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Duval","FL","12031","=""12031""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Escambia","FL","12033","=""12033""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Flagler","FL","12035","=""12035""","1320","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Franklin","FL","12037","=""12037""","1240","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Gadsden","FL","12039","=""12039""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Gilchrist","FL","12041","=""12041""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Glades","FL","12043","=""12043""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Gulf","FL","12045","=""12045""","1270","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hamilton","FL","12047","=""12047""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hardee","FL","12049","=""12049""","890","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hendry","FL","12051","=""12051""","820","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hernando","FL","12053","=""12053""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Highlands","FL","12055","=""12055""","1340","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hillsborough","FL","12057","=""12057""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Holmes","FL","12059","=""12059""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Indian River","FL","12061","=""12061""","1370","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jackson","FL","12063","=""12063""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jefferson","FL","12065","=""12065""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lafayette","FL","12067","=""12067""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lake","FL","12069","=""12069""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lee","FL","12071","=""12071""","1270","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Leon","FL","12073","=""12073""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Levy","FL","12075","=""12075""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Liberty","FL","12077","=""12077""","960","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Madison","FL","12079","=""12079""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Manatee","FL","12081","=""12081""","1250","2022","2022","PolicyMap and Quantitative Innovations","United States"
